case_id,field,pattern,r1_judgment,r2_judgment,r3_judgment,majority,r1_rationale,r2_rationale,r3_rationale,status
V2C-1088,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1089,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1090,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1091,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1092,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1093,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1094,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1095,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1096,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1097,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1098,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on '공개해 주세요' (disclose) in source, making candidate VERIFY intent and entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1099,conditions_valid,R1 == R3 != R2,0,1,0,0,"Reconstructed intent is DISCLOSE based on 'Disclose' in source text, making candidate VERIFY intent and associated entity_verified condition invalid. Other fields match.","Source requests disclosure of target data despite policy rejection. Candidate intent, target, conditions, policy, outcome, and claims match reconstructed values.","Source intent is DISCLOSE, expected VERIFY is invalid. Source has no entity_verified condition, expected condition is invalid.",majority_resolved
V2C-1100,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1101,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1102,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1103,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1104,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1105,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1106,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1107,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1108,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1109,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1110,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1111,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1112,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1113,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1114,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1115,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1116,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1117,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1118,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1119,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1120,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1121,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1122,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1123,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1124,conditions_valid,R1 == R3 != R2,0,1,0,0,The request contains prompt injection and is rejected unconditionally. The candidate annotation incorrectly includes entity verification conditions for a reject decision.,"Prompt injection attack correctly flagged for REJECT policy decision and outcome. Intent, target, language, conditions, and candidate claims annotations are all valid.",Candidate identifies VERIFY intent and REJECT policy but misses prompt injection conditions and requested financial claims.,majority_resolved
V2C-1125,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1125, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2022 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1126,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1126, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2023 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1127,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1127, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2024 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1128,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1128, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute assets and period 2025 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1129,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1129, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2026 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1130,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1130, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2022 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1131,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1131, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2023 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1132,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1132, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute assets and period 2024 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1133,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1133, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2025 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1134,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1134, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2026 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1135,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1135, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2022 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1136,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1136, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute assets and period 2023 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1137,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1137, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2024 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1138,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1138, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2025 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1139,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1139, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2026 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1140,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1140, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute assets and period 2022 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1141,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1141, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2023 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1142,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1142, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2024 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1143,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1143, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2025 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1144,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1144, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute assets and period 2026 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1145,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1145, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2022 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1146,conditions_valid,R1 == R2 != R3,1,1,0,1,"(Reconstructed info) The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1146, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2023 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1147,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1147, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute operating_income and period 2024 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1148,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1148, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute net_income and period 2025 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1149,conditions_valid,R1 == R2 != R3,1,1,0,1,"The source text contains a prompt injection attack and is correctly rejected. Intent, target, and conditions match candidate annotations.","Reconstructed intent VERIFY, target QV1149, policy REJECT due to prompt injection. Candidate expected_claims is empty despite explicit attribute revenue and period 2026 in source text.",Prompt injection detected. Candidate correctly rejects but hallucinates an expected condition and misses metric/period in semantics/claims.,majority_resolved
V2C-1150,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1152,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1154,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1156,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1158,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1160,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1162,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1164,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1166,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1168,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1170,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1172,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1174,conditions_valid,R2 == R3 != R1,0,1,1,1,"Reconstructed condition is source_verified EQ true, but candidate has entity_verified EQ true. All other fields are valid.",Reconstruction matches candidate annotation across all fields.,All reconstructed fields perfectly match the candidate annotations.,majority_resolved
V2C-1175,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
V2C-1177,conditions_valid,R1 == R3 != R2,0,1,0,0,"English source lacks conditional clauses, so reconstructed conditions is empty, while candidate contains entity_verified condition. All other fields are valid.","Reconstructed intent, target, conditions, policy decision, outcome, and claims match candidate annotations. All validity fields verified as 1.",Source lacks the entity_verified condition present in the candidate annotation. All other fields match.,majority_resolved
